propertyCode,pullDateId,IDS_DATE_DAY,RateCode,RoomNights,RoomNightsPer,RoomRevenue,RoomRevenuePer,DailyAVG
USTX230301,920,2023-10-14,BAR,6,6,684.00,7.20,114.00
USTX230301,920,2023-10-14,NXVU,1,1,71.00,0.75,71.00
USTX230301,920,2023-10-14,NO SHOW,0,0,119.00,1.25,0.00
USTX230301,920,2023-10-14,LWTO,2,2,178.50,1.88,89.25
USTX230301,920,2023-10-14,LWI2,2,2,227.70,2.40,113.85
USTX230301,920,2023-10-14,LFF,1,1,54.00,0.57,54.00
USTX230301,920,2023-10-14,LEXP,28,31,"2,827.72",29.76,100.99
USTX230301,920,2023-10-14,LATP,1,1,74.00,0.78,74.00
USTX230301,920,2023-10-15,SSC,1,1,94.05,1.76,94.05
USTX230301,920,2023-10-15,SRTL,2,2,213.00,3.98,106.50
USTX230301,920,2023-10-15,SRD Rate,2,2,61.12,1.14,30.56
USTX230301,920,2023-10-15,SEGEN,1,1,69.55,1.30,69.55
USTX230301,920,2023-10-15,SCPM,7,10,634.26,11.86,90.61
USTX230301,920,2023-10-15,SBOOK,4,5,423.65,7.92,105.91
USTX230301,920,2023-10-15,SAARP,1,1,89.10,1.67,89.10
USTX230301,920,2023-10-15,S3A,1,1,89.10,1.67,89.10
USTX230301,920,2023-10-15,BAR,1,1,114.00,2.13,114.00
USTX230301,920,2023-10-15,LWI2,1,1,98.10,1.83,98.10
USTX230301,920,2023-10-15,LTRAV,28,40,"1,708.00",31.94,61.00
USTX230301,920,2023-10-15,LOPQ2,3,4,192.78,3.61,64.26
USTX230301,920,2023-10-15,LFF,1,1,54.00,1.01,54.00
USTX230301,920,2023-10-15,LEXP2,1,1,80.07,1.50,80.07
USTX230301,920,2023-10-15,LEXP,10,14,897.12,16.78,89.71
USTX230301,920,2023-10-15,LCAE,1,1,84.00,1.57,84.00
USTX230301,920,2023-10-15,LATP,1,1,74.00,1.38,74.00
USTX230301,920,2023-10-15,GROUP~,4,5,370.90,6.94,92.73
USTX230301,920,2023-10-16,SRTL,1,1,109.00,2.28,109.00
USTX230301,920,2023-10-16,SRD Rate,3,5,102.75,2.15,34.25
USTX230301,920,2023-10-16,SCPM,13,22,"1,151.34",24.04,88.56
USTX230301,920,2023-10-16,SBOOK,4,7,417.00,8.71,104.25
USTX230301,920,2023-10-16,SAARP,1,1,89.10,1.86,89.10
USTX230301,920,2023-10-16,S3A,1,1,89.10,1.86,89.10
USTX230301,920,2023-10-16,BAR,2,3,211.00,4.41,105.50
USTX230301,920,2023-10-16,NO SHOW,0,0,(88.02),(1.84),0.00
USTX230301,920,2023-10-16,LWI2,2,3,173.70,3.63,86.85
USTX230301,920,2023-10-16,LOPQ2,4,7,256.66,5.36,64.17
USTX230301,920,2023-10-16,LHYDRO,1,1,79.00,1.65,79.00
USTX230301,920,2023-10-16,LFF,1,1,54.00,1.13,54.00
USTX230301,920,2023-10-16,LEXP2,2,3,167.84,3.50,83.92
USTX230301,920,2023-10-16,LEXP,12,21,"1,063.44",22.21,88.62
USTX230301,920,2023-10-16,LCLC,1,1,122.00,2.55,122.00
USTX230301,920,2023-10-16,LCAPE,1,1,84.00,1.75,84.00
USTX230301,920,2023-10-16,LCAE,1,1,84.00,1.75,84.00
USTX230301,920,2023-10-16,GROUP~,7,12,622.90,13.01,88.99
USTX230301,920,2023-10-17,SRTL,1,1,109.00,1.97,109.00
USTX230301,920,2023-10-17,SIT,1,1,71.20,1.28,71.20
USTX230301,920,2023-10-17,SCPM,12,18,899.75,16.23,74.98
USTX230301,920,2023-10-17,SC15,2,3,158.10,2.85,79.05
USTX230301,920,2023-10-17,SBOOK,6,9,594.00,10.72,99.00
USTX230301,920,2023-10-17,S3A,2,3,178.20,3.21,89.10
USTX230301,920,2023-10-17,BAR,3,4,307.00,5.54,102.33
USTX230301,920,2023-10-17,NO SHOW,0,0,76.22,1.38,0.00
USTX230301,920,2023-10-17,LWI2,2,3,173.70,3.13,86.85
USTX230301,920,2023-10-17,LOPQ2,5,7,338.91,6.11,67.78
USTX230301,920,2023-10-17,LHYDRO,1,1,79.00,1.43,79.00
USTX230301,920,2023-10-17,LFF,2,3,108.00,1.95,54.00
USTX230301,920,2023-10-17,LEXP2,1,1,87.77,1.58,87.77
USTX230301,920,2023-10-17,LEXP,16,24,"1,413.72",25.50,88.36
USTX230301,920,2023-10-17,LCAPE,1,1,84.00,1.52,84.00
USTX230301,920,2023-10-17,LCAE,1,1,84.00,1.52,84.00
USTX230301,920,2023-10-17,LATP,1,1,74.00,1.33,74.00
USTX230301,920,2023-10-17,GROUP~,8,12,706.90,12.75,88.36
USTX230301,920,2023-10-18,SRTL,4,4,426.00,6.17,106.50
USTX230301,920,2023-10-18,SRD Rate,1,1,33.26,0.48,33.26
USTX230301,920,2023-10-18,SNP,1,1,87.20,1.26,87.20
USTX230301,920,2023-10-18,SIT,1,1,73.60,1.07,73.60
USTX230301,920,2023-10-18,SGAR,1,1,86.70,1.26,86.70
USTX230301,920,2023-10-18,SCPM,13,15,"1,175.52",17.03,90.42
USTX230301,920,2023-10-18,SC15,2,2,158.10,2.29,79.05
USTX230301,920,2023-10-18,SBOOK,5,6,488.00,7.07,97.60
USTX230301,920,2023-10-18,S3A,2,2,176.40,2.56,88.20
USTX230301,920,2023-10-18,BAR,2,2,198.00,2.87,99.00
USTX230301,920,2023-10-18,LWTO,1,1,69.00,1.00,69.00
USTX230301,920,2023-10-18,LWI2,3,3,266.40,3.86,88.80
USTX230301,920,2023-10-18,LTRAV,10,12,610.00,8.84,61.00
USTX230301,920,2023-10-18,LOPQ2,5,6,338.91,4.91,67.78
USTX230301,920,2023-10-18,LNET2,1,1,85.00,1.23,85.00
USTX230301,920,2023-10-18,LHYDRO,1,1,79.00,1.14,79.00
USTX230301,920,2023-10-18,LFF,1,1,54.00,0.78,54.00
USTX230301,920,2023-10-18,LEXP2,2,2,162.45,2.35,81.23
USTX230301,920,2023-10-18,LEXP,16,19,"1,384.32",20.06,86.52
USTX230301,920,2023-10-18,LCAPE,1,1,84.00,1.22,84.00
USTX230301,920,2023-10-18,LCAE,1,1,84.00,1.22,84.00
USTX230301,920,2023-10-18,LATP,1,1,74.00,1.07,74.00
USTX230301,920,2023-10-18,GROUP~,8,9,706.90,10.24,88.36
USTX230301,920,2023-10-19,SRTL,2,3,188.00,3.82,94.00
USTX230301,920,2023-10-19,SRD Rate,4,6,133.08,2.70,33.27
USTX230301,920,2023-10-19,SNP,1,1,75.20,1.53,75.20
USTX230301,920,2023-10-19,SCPM,10,15,888.15,18.03,88.82
USTX230301,920,2023-10-19,SBOOK,6,9,579.00,11.75,96.50
USTX230301,920,2023-10-19,SAGOD,1,1,84.15,1.71,84.15
USTX230301,920,2023-10-19,S3A,2,3,173.70,3.53,86.85
USTX230301,920,2023-10-19,BAR,7,11,703.00,14.27,100.43
USTX230301,920,2023-10-19,NO SHOW,0,0,(308.00),(6.25),0.00
USTX230301,920,2023-10-19,LWTO,2,3,137.25,2.79,68.63
USTX230301,920,2023-10-19,LWI2,7,11,619.20,12.57,88.46
USTX230301,920,2023-10-19,LOPQ2,2,3,127.86,2.60,63.93
USTX230301,920,2023-10-19,LHYDRO,1,1,79.00,1.60,79.00
USTX230301,920,2023-10-19,LFF,1,1,54.00,1.10,54.00
USTX230301,920,2023-10-19,LEXP2,1,1,81.61,1.66,81.61
USTX230301,920,2023-10-19,LEXP,4,6,324.24,6.58,81.06
USTX230301,920,2023-10-19,LCLC,2,3,122.00,2.48,61.00
USTX230301,920,2023-10-19,LCAPE,1,1,84.00,1.71,84.00
USTX230301,920,2023-10-19,LATP,1,1,74.00,1.50,74.00
USTX230301,920,2023-10-19,GROUP~,8,12,706.90,14.35,88.36
USTX230301,920,2023-10-20,SRTL,12,14,"1,448.00",17.27,120.67
USTX230301,920,2023-10-20,SRD Rate,1,1,40.91,0.49,40.91
USTX230301,920,2023-10-20,SPC,1,1,102.60,1.22,102.60
USTX230301,920,2023-10-20,SGML,1,1,102.60,1.22,102.60
USTX230301,920,2023-10-20,SGAR,1,1,92.65,1.10,92.65
USTX230301,920,2023-10-20,SCPM,15,18,"1,581.75",18.86,105.45
USTX230301,920,2023-10-20,SBOOK,8,9,904.00,10.78,113.00
USTX230301,920,2023-10-20,S3A,3,3,294.30,3.51,98.10
USTX230301,920,2023-10-20,BAR,7,8,793.00,9.46,113.29
USTX230301,920,2023-10-20,LWTO,4,4,349.50,4.17,87.38
USTX230301,920,2023-10-20,LWI2,4,4,419.40,5.00,104.85
USTX230301,920,2023-10-20,LUNIV,1,1,69.00,0.82,69.00
USTX230301,920,2023-10-20,LTRAV,2,2,122.00,1.45,61.00
USTX230301,920,2023-10-20,LHYDRO,1,1,79.00,0.94,79.00
USTX230301,920,2023-10-20,LFF,1,1,54.00,0.64,54.00
USTX230301,920,2023-10-20,LEXP,18,21,"1,798.37",21.44,99.91
USTX230301,920,2023-10-20,LCLC,1,1,61.00,0.73,61.00
USTX230301,920,2023-10-20,LATP,1,1,74.00,0.88,74.00
USTX230301,920,2023-10-21,SSC,2,2,226.10,2.37,113.05
USTX230301,920,2023-10-21,SRTL,15,17,"1,782.00",18.68,118.80
USTX230301,920,2023-10-21,SRD Rate,2,2,151.82,1.59,75.91
USTX230301,920,2023-10-21,SPC,1,1,102.60,1.08,102.60
USTX230301,920,2023-10-21,SGML,2,2,209.70,2.20,104.85
USTX230301,920,2023-10-21,SGM,1,1,111.60,1.17,111.60
USTX230301,920,2023-10-21,SCPM,19,21,"2,038.70",21.37,107.30
USTX230301,920,2023-10-21,SBOOK,17,19,"1,937.00",20.30,113.94
USTX230301,920,2023-10-21,SAGOD,1,1,88.40,0.93,88.40
USTX230301,920,2023-10-21,S3A,2,2,196.20,2.06,98.10
USTX230301,920,2023-10-21,BAR,11,12,"1,294.00",13.56,117.64
USTX230301,920,2023-10-21,LWTO,4,4,330.75,3.47,82.69
USTX230301,920,2023-10-21,LWI2,4,4,419.40,4.40,104.85
USTX230301,920,2023-10-21,LFF,1,1,54.00,0.57,54.00
USTX230301,920,2023-10-21,LEXP,5,5,525.06,5.50,105.01
USTX230301,920,2023-10-21,LATP,1,1,74.00,0.78,74.00
USTX230301,920,2023-10-22,SSC,2,5,178.60,5.27,89.30
USTX230301,920,2023-10-22,SRTL,1,2,99.00,2.92,99.00
USTX230301,920,2023-10-22,SNP,1,2,71.20,2.10,71.20
USTX230301,920,2023-10-22,SCPM,10,25,872.34,25.72,87.23
USTX230301,920,2023-10-22,SBOOK,3,7,270.00,7.96,90.00
USTX230301,920,2023-10-22,SAARP,1,2,82.80,2.44,82.80
USTX230301,920,2023-10-22,S3A,2,5,167.40,4.94,83.70
USTX230301,920,2023-10-22,BAR,6,15,588.00,17.34,98.00
USTX230301,920,2023-10-22,LWTO,1,2,76.50,2.26,76.50
USTX230301,920,2023-10-22,LWI2,1,2,84.60,2.49,84.60
USTX230301,920,2023-10-22,LTRAV,1,2,61.00,1.80,61.00
USTX230301,920,2023-10-22,LOPQ2,4,10,262.43,7.74,65.61
USTX230301,920,2023-10-22,LEXP,5,12,419.16,12.36,83.83
USTX230301,920,2023-10-22,LCAE,1,2,84.00,2.48,84.00
USTX230301,920,2023-10-22,LATP,1,2,74.00,2.18,74.00
USTX230301,920,2023-10-23,SRTL,1,1,89.00,1.64,89.00
USTX230301,920,2023-10-23,SRD Rate,1,1,29.34,0.54,29.34
USTX230301,920,2023-10-23,SNP,1,1,71.20,1.31,71.20
USTX230301,920,2023-10-23,SCPM,15,20,"1,300.14",23.95,86.68
USTX230301,920,2023-10-23,SBOOK,3,4,288.00,5.31,96.00
USTX230301,920,2023-10-23,S3A,1,1,84.60,1.56,84.60
USTX230301,920,2023-10-23,BAR,6,8,580.00,10.69,96.67
USTX230301,920,2023-10-23,PKPR3,1,1,139.50,2.57,139.50
USTX230301,920,2023-10-23,PKPR1,1,1,113.50,2.09,113.50
USTX230301,920,2023-10-23,LWTO,1,1,74.25,1.37,74.25
USTX230301,920,2023-10-23,LTRAV,34,45,"2,074.00",38.21,61.00
USTX230301,920,2023-10-23,LOPQ2,2,2,132.23,2.44,66.12
USTX230301,920,2023-10-23,LHYDRO,1,1,79.00,1.46,79.00
USTX230301,920,2023-10-23,LHFAM,1,1,0.00,0.00,0.00
USTX230301,920,2023-10-23,LEXP,2,2,153.72,2.83,76.86
USTX230301,920,2023-10-23,LCLC,1,1,61.00,1.12,61.00
USTX230301,920,2023-10-23,LCAE,1,1,84.00,1.55,84.00
USTX230301,920,2023-10-23,LATP,1,1,74.00,1.36,74.00
USTX230301,920,2023-10-24,SRTL,3,4,275.00,5.48,91.67
USTX230301,920,2023-10-24,SRD Rate,4,6,125.60,2.50,31.40
USTX230301,920,2023-10-24,SNP,1,1,71.20,1.42,71.20
USTX230301,920,2023-10-24,SCPM,19,29,"1,675.86",33.39,88.20
USTX230301,920,2023-10-24,SC15,2,3,164.90,3.29,82.45
USTX230301,920,2023-10-24,SBOOK,1,1,107.00,2.13,107.00
USTX230301,920,2023-10-24,BAR,5,7,498.00,9.92,99.60
USTX230301,920,2023-10-24,PKPR1,1,1,113.50,2.26,113.50
USTX230301,920,2023-10-24,LWI2,1,1,96.30,1.92,96.30
USTX230301,920,2023-10-24,LWI,1,1,101.65,2.03,101.65
USTX230301,920,2023-10-24,LTRAV,14,21,854.00,17.02,61.00
USTX230301,920,2023-10-24,LOPQ2,2,3,134.68,2.68,67.34
USTX230301,920,2023-10-24,LHYDRO,1,1,79.00,1.57,79.00
USTX230301,920,2023-10-24,LEXP,6,9,503.16,10.03,83.86
USTX230301,920,2023-10-24,LCLC,1,1,61.00,1.22,61.00
USTX230301,920,2023-10-24,LCAE,1,1,84.00,1.67,84.00
USTX230301,920,2023-10-24,LATP,1,1,74.00,1.47,74.00
USTX230301,920,2023-10-25,SRTL,4,4,389.00,4.97,97.25
USTX230301,920,2023-10-25,SRD Rate,1,1,36.39,0.47,36.39
USTX230301,920,2023-10-25,SNP,1,1,71.20,0.91,71.20
USTX230301,920,2023-10-25,SEGEN,2,2,157.24,2.01,78.62
USTX230301,920,2023-10-25,SCPM,9,10,800.73,10.24,88.97
USTX230301,920,2023-10-25,SBOOK,8,9,842.00,10.76,105.25
USTX230301,920,2023-10-25,BAR,10,11,"1,018.00",13.01,101.80
USTX230301,920,2023-10-25,PKPR1,1,1,159.50,2.04,159.50
USTX230301,920,2023-10-25,LWI2,1,1,93.60,1.20,93.60
USTX230301,920,2023-10-25,LWI,2,2,190.95,2.44,95.48
USTX230301,920,2023-10-25,LTRAV,1,1,61.00,0.78,61.00
USTX230301,920,2023-10-25,LOPQ2,4,4,273.28,3.49,68.32
USTX230301,920,2023-10-25,LHYDRO,1,1,79.00,1.01,79.00
USTX230301,920,2023-10-25,LEXP,40,46,"3,567.48",45.60,89.19
USTX230301,920,2023-10-25,LCAPE,1,1,84.00,1.07,84.00
USTX230301,920,2023-10-26,SSC,1,1,98.80,1.60,98.80
USTX230301,920,2023-10-26,SRTL,4,5,432.35,7.01,108.09
USTX230301,920,2023-10-26,SRD Rate,1,1,35.08,0.57,35.08
USTX230301,920,2023-10-26,SGML,1,1,98.10,1.59,98.10
USTX230301,920,2023-10-26,SCPM,13,19,"1,212.72",19.67,93.29
USTX230301,920,2023-10-26,SBOOK,3,4,330.00,5.35,110.00
USTX230301,920,2023-10-26,BAR,5,7,637.00,10.33,127.40
USTX230301,920,2023-10-26,PKPR1,1,1,159.50,2.59,159.50
USTX230301,920,2023-10-26,NO SHOW,0,0,288.00,4.67,0.00
USTX230301,920,2023-10-26,LWTO,1,1,74.25,1.20,74.25
USTX230301,920,2023-10-26,LWI2,2,2,166.10,2.69,83.05
USTX230301,920,2023-10-26,LWI,1,1,103.55,1.68,103.55
USTX230301,920,2023-10-26,LTRAV,20,29,"1,220.00",19.79,61.00
USTX230301,920,2023-10-26,LOPQ2,4,5,285.18,4.63,71.30
USTX230301,920,2023-10-26,LHYDRO,1,1,79.00,1.28,79.00
USTX230301,920,2023-10-26,LEXP,9,13,944.76,15.33,104.97
USTX230301,920,2023-10-27,SSC,1,1,155.80,2.12,155.80
USTX230301,920,2023-10-27,SRTL,7,10,972.50,13.25,138.93
USTX230301,920,2023-10-27,SRD Rate,2,2,83.88,1.14,41.94
USTX230301,920,2023-10-27,SCPM,7,10,858.56,11.70,122.65
USTX230301,920,2023-10-27,SBOOK,5,7,741.10,10.10,148.22
USTX230301,920,2023-10-27,BAR,4,5,572.00,7.80,143.00
USTX230301,920,2023-10-27,NXVS,2,2,142.00,1.94,71.00
USTX230301,920,2023-10-27,LWTO,1,1,111.94,1.53,111.94
USTX230301,920,2023-10-27,LWI2,3,4,397.14,5.41,132.38
USTX230301,920,2023-10-27,LWI,1,1,122.55,1.67,122.55
USTX230301,920,2023-10-27,LTRAV,19,27,"1,159.00",15.79,61.00
USTX230301,920,2023-10-27,LHYDRO,3,4,237.00,3.23,79.00
USTX230301,920,2023-10-27,LFF,1,1,54.00,0.74,54.00
USTX230301,920,2023-10-27,LEXP,13,18,"1,669.37",22.75,128.41
USTX230301,920,2023-10-27,LCLC,1,1,61.00,0.83,61.00
USTX230301,920,2023-10-28,SRTL,24,26,"4,546.95",30.34,189.46
USTX230301,920,2023-10-28,SRD Rate,10,11,"1,517.30",10.12,151.73
USTX230301,920,2023-10-28,SNP,1,1,118.00,0.79,118.00
USTX230301,920,2023-10-28,SGML,3,3,522.06,3.48,174.02
USTX230301,920,2023-10-28,SCPM,7,7,"1,263.69",8.43,180.53
USTX230301,920,2023-10-28,SBOOK,10,11,"1,843.10",12.30,184.31
USTX230301,920,2023-10-28,SAARP,1,1,174.60,1.17,174.60
USTX230301,920,2023-10-28,BAR,4,4,816.00,5.44,204.00
USTX230301,920,2023-10-28,NXVU,1,1,71.00,0.47,71.00
USTX230301,920,2023-10-28,NXVS,2,2,142.00,0.95,71.00
USTX230301,920,2023-10-28,LWTO,1,1,129.90,0.87,129.90
USTX230301,920,2023-10-28,LWI,1,1,274.55,1.83,274.55
USTX230301,920,2023-10-28,LHYDRO,3,3,237.00,1.58,79.00
USTX230301,920,2023-10-28,LFF,1,1,54.00,0.36,54.00
USTX230301,920,2023-10-28,LEXP,19,21,"3,215.88",21.46,169.26
USTX230301,920,2023-10-28,LCLC,1,1,61.00,0.41,61.00
USTX230301,920,2023-10-29,SRTL,11,12,"1,435.45",18.58,130.50
USTX230301,920,2023-10-29,SRD Rate,8,9,288.16,3.73,36.02
USTX230301,920,2023-10-29,SGML,4,4,506.70,6.56,126.68
USTX230301,920,2023-10-29,SCPM,9,10,"1,027.39",13.30,114.15
USTX230301,920,2023-10-29,SBOOK,7,8,895.15,11.59,127.88
USTX230301,920,2023-10-29,SAARP,1,1,111.60,1.44,111.60
USTX230301,920,2023-10-29,S3A,1,1,107.10,1.39,107.10
USTX230301,920,2023-10-29,BAR,2,2,239.00,3.09,119.50
USTX230301,920,2023-10-29,NXVU,1,1,71.00,0.92,71.00
USTX230301,920,2023-10-29,LWTO,1,1,100.35,1.30,100.35
USTX230301,920,2023-10-29,LWI2,3,3,326.70,4.23,108.90
USTX230301,920,2023-10-29,LTRAV,27,31,"1,647.00",21.32,61.00
USTX230301,920,2023-10-29,LNET2,1,1,78.39,1.01,78.39
USTX230301,920,2023-10-29,LHYDRO,3,3,237.00,3.07,79.00
USTX230301,920,2023-10-29,LFF,1,1,54.00,0.70,54.00
USTX230301,920,2023-10-29,LEXP,5,5,540.74,7.00,108.15
USTX230301,920,2023-10-29,LCLC,1,1,61.00,0.79,61.00
